Date,Open,High,Low,Close,Adj Close,Volume
2023-04-13,69.889999,72.529999,68.050003,68.949997,68.949997,19718500
2023-04-14,69.300003,71.699997,67.870003,69.910004,69.910004,12887200
2023-04-17,67.120003,68.050003,64.900002,67.720001,67.720001,13344200
2023-04-18,70.389999,71.790001,66.550003,67.260002,67.260002,14835500
2023-04-19,64.360001,65.940002,63.400002,64.440002,64.440002,10327000
2023-04-20,63.230000,65.330002,60.169998,60.500000,60.500000,11452900
2023-04-21,61.080002,61.450001,58.709999,59.040001,59.040001,13235100
2023-04-24,58.959999,59.090000,54.080002,54.750000,54.750000,21135700
2023-04-25,55.709999,56.090000,53.619999,55.549999,55.549999,14383300
2023-04-26,59.509998,59.509998,53.599998,53.889999,53.889999,16761200
2023-04-27,54.669998,55.720001,53.580002,54.169998,54.169998,12010900
2023-04-28,53.650002,54.520000,52.169998,53.790001,53.790001,11629800
2023-05-01,53.169998,54.380001,48.450001,50.139999,50.139999,18437900
2023-05-02,50.200001,52.139999,48.259998,51.320000,51.320000,16778400
2023-05-03,50.150002,51.599998,48.310001,48.490002,48.490002,13325600
2023-05-04,48.720001,50.470001,47.650002,49.220001,49.220001,13044400
2023-05-05,54.049999,58.580002,53.750000,58.240002,58.240002,25551700
2023-05-08,55.900002,58.799999,54.610001,58.099998,58.099998,15259400
2023-05-09,57.900002,60.240002,56.590000,60.209999,60.209999,9641200
2023-05-10,61.450001,63.750000,59.889999,62.639999,62.639999,15481300
2023-05-11,62.410000,63.110001,59.770000,60.349998,60.349998,8843500
2023-05-12,60.889999,61.130001,56.770000,57.340000,57.340000,9096200
2023-05-15,58.400002,61.299999,57.200001,60.770000,60.770000,9429300
2023-05-16,58.680000,60.110001,57.139999,57.880001,57.880001,7867900
2023-05-17,57.490002,61.310001,57.299999,61.040001,61.040001,8998400
2023-05-18,60.470001,61.700001,58.599998,60.259998,60.259998,8330300
2023-05-19,60.570000,61.470001,56.590000,56.779999,56.779999,12474800
2023-05-22,56.889999,61.099998,55.900002,61.070000,61.070000,12683400
2023-05-23,61.000000,63.250000,58.669998,59.099998,59.099998,12208200
2023-05-24,57.779999,58.970001,56.599998,58.360001,58.360001,8198300
2023-05-25,58.560001,59.139999,55.880001,56.869999,56.869999,7997400
2023-05-26,56.860001,58.910000,56.630001,56.919998,56.919998,7788100
2023-05-30,60.099998,63.380001,59.230000,61.169998,61.169998,14814200
2023-05-31,59.299999,62.590000,59.209999,62.200001,62.200001,10112600
2023-06-01,61.799999,66.360001,60.669998,63.570000,63.570000,11729000
2023-06-02,65.110001,65.220001,62.000000,64.550003,64.550003,8599200
2023-06-05,63.380001,64.440002,55.810001,58.709999,58.709999,26413200
2023-06-06,47.099998,52.380001,46.430000,51.610001,51.610001,56259900
2023-06-07,53.290001,54.000000,51.700001,53.259998,53.259998,18905500
2023-06-08,52.209999,55.049999,51.959999,54.900002,54.900002,12773600
2023-06-09,55.000000,57.419998,52.480000,53.279999,53.279999,14365000
2023-06-12,52.529999,52.930000,50.099998,50.560001,50.560001,12447200
2023-06-13,51.799999,52.660000,50.520000,52.400002,52.400002,11560800
2023-06-14,52.810001,54.790001,51.560001,53.900002,53.900002,11241200
2023-06-15,52.709999,54.580002,50.930000,54.250000,54.250000,11801700
2023-06-16,55.410000,56.279999,53.900002,55.590000,55.590000,13726100
2023-06-20,55.900002,57.939999,53.630001,57.090000,57.090000,14143500
2023-06-21,58.900002,59.240002,56.820000,58.099998,58.099998,20569700
2023-06-22,58.980000,59.279999,55.099998,57.490002,57.490002,12837400
2023-06-23,56.849998,61.889999,55.750000,61.470001,61.470001,26042300
2023-06-26,61.099998,66.160004,61.000000,61.939999,61.939999,20724100
2023-06-27,63.799999,70.370003,62.840000,69.889999,69.889999,25447400
2023-06-28,69.000000,74.309998,69.000000,70.750000,70.750000,23086200
2023-06-29,72.029999,74.180000,70.830002,72.430000,72.430000,14730500
2023-06-30,73.800003,74.970001,68.150002,71.550003,71.550003,24558900
2023-07-03,73.199997,80.849998,73.010002,79.930000,79.930000,19891700
2023-07-05,76.900002,79.930000,76.160004,78.349998,78.349998,14670000
2023-07-06,78.050003,78.459999,74.519997,78.099998,78.099998,11110400
2023-07-07,78.150002,81.190002,77.620003,78.720001,78.720001,13254500
2023-07-10,79.080002,81.370003,76.550003,81.209999,81.209999,10739700
2023-07-11,80.489998,92.150002,80.489998,89.150002,89.150002,35672100
2023-07-12,89.000000,89.070000,84.449997,85.949997,85.949997,16752300
2023-07-13,85.349998,109.209999,83.419998,107.000000,107.000000,65424400
2023-07-14,106.680000,114.430000,101.220001,105.309998,105.309998,42087400
2023-07-17,104.570000,109.480003,103.500000,105.550003,105.550003,19191400
2023-07-18,104.500000,109.849998,101.900002,104.589996,104.589996,17582100
2023-07-19,107.309998,111.059998,105.080002,110.150002,110.150002,15920800
2023-07-20,109.260002,111.879997,100.370003,101.260002,101.260002,15274600
2023-07-21,102.570000,104.330002,98.709999,100.820000,100.820000,10464800
2023-07-24,99.230003,100.389999,95.699997,98.849998,98.849998,9755700
2023-07-25,99.339996,102.589996,97.629997,97.680000,97.680000,7726000
2023-07-26,97.370003,101.320000,97.279999,99.750000,99.750000,6575800
2023-07-27,102.589996,102.730003,91.800003,92.690002,92.690002,12232300
2023-07-28,94.800003,96.919998,93.550003,94.760002,94.760002,7228000
2023-07-31,94.750000,100.199997,94.589996,98.610001,98.610001,8493000
2023-08-01,95.879997,95.949997,89.230003,94.150002,94.150002,11543600
2023-08-02,91.449997,95.410004,88.050003,90.430000,90.430000,10666200
2023-08-03,89.000000,93.440002,88.459999,90.750000,90.750000,10297200
2023-08-04,89.000000,94.290001,86.699997,87.309998,87.309998,13187100
2023-08-07,87.199997,87.300003,82.089996,85.959999,85.959999,10019500
2023-08-08,87.089996,88.989998,84.550003,88.040001,88.040001,8986900
2023-08-09,88.529999,88.900002,84.080002,84.339996,84.339996,7987100
2023-08-10,85.000000,88.489998,82.510002,83.389999,83.389999,7697600
2023-08-11,82.059998,83.480003,80.470001,81.010002,81.010002,5760100
2023-08-14,80.040001,81.989998,78.910004,80.809998,80.809998,5753500
2023-08-15,81.150002,83.099998,79.110001,79.180000,79.180000,7397300
2023-08-16,82.510002,82.849998,77.800003,79.000000,79.000000,10140200
2023-08-17,78.379997,79.180000,75.400002,75.559998,75.559998,9261600
2023-08-18,72.339996,75.250000,72.250000,73.190002,73.190002,9928200
2023-08-21,73.250000,76.029999,72.099998,75.279999,75.279999,7514900
2023-08-22,76.690002,77.459999,74.019997,74.900002,74.900002,6336000
2023-08-23,74.349998,78.169998,74.070000,77.779999,77.779999,6460900
2023-08-24,77.760002,78.040001,73.379997,73.660004,73.660004,5585700
2023-08-25,74.320000,75.589996,72.410004,74.260002,74.260002,5136800
2023-08-28,74.570000,74.709999,73.050003,73.709999,73.709999,4043800
2023-08-29,73.500000,86.260002,73.169998,84.699997,84.699997,24067300
2023-08-30,83.559998,86.500000,82.570000,83.830002,83.830002,9448000
2023-08-31,84.430000,84.570000,78.900002,79.599998,79.599998,8466400
2023-09-01,80.000000,80.349998,77.150002,77.989998,77.989998,6662800
2023-09-05,78.000000,79.290001,76.279999,77.500000,77.500000,4949000
2023-09-06,77.379997,79.970001,76.750000,78.040001,78.040001,6636200
2023-09-07,76.269997,82.070000,75.459999,81.790001,81.790001,6424000
2023-09-08,81.639999,82.690002,80.349998,82.089996,82.089996,5680600
2023-09-11,82.000000,83.199997,77.790001,80.620003,80.620003,7220700
2023-09-12,82.019997,86.360001,80.540001,81.320000,81.320000,10519300
2023-09-13,81.889999,83.150002,79.620003,79.860001,79.860001,5925700
2023-09-14,81.669998,84.099998,81.260002,83.449997,83.449997,7145100
2023-09-15,82.739998,83.320000,79.949997,82.150002,82.150002,6254500
2023-09-18,83.800003,84.349998,81.220001,81.610001,81.610001,6246700
2023-09-19,82.150002,82.400002,77.769997,78.129997,78.129997,7567400
2023-09-20,78.620003,80.589996,76.559998,76.669998,76.669998,5459200
2023-09-21,74.379997,75.190002,72.860001,74.419998,74.419998,6534800
2023-09-22,75.489998,75.949997,70.809998,70.959999,70.959999,6321600
2023-09-25,69.910004,72.360001,69.629997,71.750000,71.750000,5057500
2023-09-26,71.739998,73.089996,69.709999,70.519997,70.519997,5168200
2023-09-27,72.720001,73.480003,69.949997,71.519997,71.519997,5324600
2023-09-28,72.589996,77.129997,71.510002,75.160004,75.160004,8252400
2023-09-29,76.750000,77.500000,74.570000,75.080002,75.080002,5736100
2023-10-02,78.550003,79.949997,74.400002,75.309998,75.309998,9709300
2023-10-03,74.339996,75.650002,71.750000,72.480003,72.480003,5815500
2023-10-04,73.199997,74.110001,70.410004,73.470001,73.470001,7613700
2023-10-05,73.529999,75.480003,72.099998,74.620003,74.620003,6220700
2023-10-06,72.474998,78.092003,72.318298,77.684998,77.684998,5493809
